,Date,Open,High,Low,Close,Volume,index,Change,change_ratio,kospi close,kospi change_r
1252,2016-01-26,23100,23140,22720,22740,152399,20160126,-500.0,-0.021509999999999998,1871.68994140625,-0.011479999999999999
1253,2016-01-27,22520,23500,22520,23500,276237,20160127,760.0,0.03342,1897.8699951171875,0.01399
1254,2016-01-28,23280,23360,22780,22900,315912,20160128,-600.0,-0.02553,1906.93994140625,0.0047799999999999995
1255,2016-01-29,22800,23000,22320,23000,436983,20160129,100.0,0.004370000000000001,1912.06005859375,0.00268
1256,2016-02-01,23040,23260,23020,23260,259979,20160201,260.0,0.0113,1924.8199462890625,0.006670000000000001
1257,2016-02-02,23220,23320,22940,23120,166348,20160202,-140.0,-0.00602,1906.5999755859373,-0.009470000000000001
1258,2016-02-03,23000,23040,22740,22920,174507,20160203,-200.0,-0.00865,1890.6700439453125,-0.00836
1259,2016-02-04,23000,23220,22960,23120,247959,20160204,200.0,0.00873,1916.260009765625,0.01353
1260,2016-02-05,23120,23380,23120,23280,188094,20160205,160.0,0.00692,1917.7900390625,0.0008
1261,2016-02-11,22360,22740,22360,22600,305262,20160211,-680.0,-0.029210000000000003,1861.5400390625,-0.029330000000000002
1262,2016-02-12,22600,23020,22440,22600,256232,20160212,0.0,0.0,1835.280029296875,-0.01411
1263,2016-02-15,23080,23200,22880,23080,183146,20160215,480.0,0.021240000000000002,1862.199951171875,0.014669999999999999
1264,2016-02-16,23160,23580,23140,23360,180401,20160216,280.0,0.01213,1888.300048828125,0.01402
1265,2016-02-17,23580,24020,23380,23700,246062,20160217,340.0,0.01455,1883.93994140625,-0.00231
1266,2016-02-18,24060,24060,23560,23740,222481,20160218,40.0,0.0016899999999999999,1908.8399658203125,0.013219999999999999
1267,2016-02-19,23740,23900,23480,23800,176852,20160219,60.0,0.00253,1916.239990234375,0.0038799999999999998
1268,2016-02-22,23800,23840,23320,23500,174899,20160222,-300.0,-0.01261,1916.3599853515625,5.9999999999999995e-05
1269,2016-02-23,23580,23780,23460,23620,147674,20160223,120.0,0.00511,1914.219970703125,-0.00112
1270,2016-02-24,23560,23580,23220,23440,140484,20160224,-180.0,-0.00762,1912.530029296875,-0.00088
1271,2016-02-25,23440,23740,23440,23580,133635,20160225,140.0,0.0059700000000000005,1918.5699462890625,0.00316
1272,2016-02-26,23600,23740,23440,23440,177344,20160226,-140.0,-0.00594,1920.1600341796875,0.0008300000000000001
1273,2016-02-29,23580,23880,23520,23560,288680,20160229,120.0,0.00512,1916.6600341796875,-0.00182
1274,2016-03-02,24000,24140,23920,23940,236372,20160302,380.0,0.016130000000000002,1947.4200439453125,0.01605
1275,2016-03-03,24260,24400,24040,24400,218991,20160303,460.0,0.019209999999999998,1958.1700439453125,0.005520000000000001
1276,2016-03-04,24400,24560,24040,24300,201490,20160304,-100.0,-0.0041,1955.6300048828125,-0.0013
1277,2016-03-07,24400,24620,24300,24460,131376,20160307,160.0,0.00658,1957.8699951171875,0.00115
1278,2016-03-08,24460,24480,23720,23840,216202,20160308,-620.0,-0.02535,1946.1199951171875,-0.006
1279,2016-03-09,23760,23980,23540,23880,183380,20160309,40.0,0.00168,1952.949951171875,0.00351
1280,2016-03-10,24160,24720,24020,24500,283540,20160310,620.0,0.025960000000000004,1969.3299560546875,0.00839
1281,2016-03-11,24500,25060,24320,24980,267225,20160311,480.0,0.01959,1971.4100341796875,0.00106
1282,2016-03-14,25340,25460,24980,25100,217154,20160314,120.0,0.0048,1972.27001953125,0.00044
1283,2016-03-15,25100,25280,24920,25060,172808,20160315,-40.0,-0.00159,1969.969970703125,-0.00117
1284,2016-03-16,25120,25260,25060,25120,146856,20160316,60.0,0.0023899999999999998,1974.9000244140625,0.0025
1285,2016-03-17,25300,25920,25140,25260,246869,20160317,140.0,0.00557,1987.989990234375,0.00663
1286,2016-03-18,25560,25560,25260,25460,225314,20160318,200.0,0.00792,1992.1199951171875,0.0020800000000000003
1287,2016-03-21,25480,25580,25160,25340,181170,20160321,-120.0,-0.00471,1989.760009765625,-0.00118
1288,2016-03-22,25340,25580,25240,25380,202872,20160322,40.0,0.00158,1996.81005859375,0.0035399999999999997
1289,2016-03-23,25380,25580,25240,25580,197418,20160323,200.0,0.00788,1995.1199951171875,-0.00085
1290,2016-03-24,25580,25800,25320,25640,218795,20160324,60.0,0.00235,1985.969970703125,-0.0045899999999999995
1291,2016-03-25,25660,25800,25560,25760,143446,20160325,120.0,0.00468,1983.81005859375,-0.00109
1292,2016-03-28,25760,26000,25760,25880,121218,20160328,120.0,0.00466,1982.5400390625,-0.00064
1293,2016-03-29,25880,26000,25700,25800,172454,20160329,-80.0,-0.00309,1994.9100341796875,0.00624
1294,2016-03-30,26200,26419,26040,26160,267605,20160330,360.0,0.01395,2002.1400146484373,0.0036200000000000004
1295,2016-03-31,26120,26279,25960,26240,382615,20160331,80.0,0.0030600000000000002,1995.8499755859373,-0.00314
1296,2016-04-01,25980,26180,25420,25580,271156,20160401,-660.0,-0.02515,1973.5699462890625,-0.01116
1297,2016-04-04,25580,26100,25580,26100,188046,20160404,520.0,0.02033,1978.969970703125,0.00274
1298,2016-04-05,25980,25980,25200,25200,236319,20160405,-900.0,-0.034480000000000004,1962.739990234375,-0.0082
1299,2016-04-06,25380,25820,25360,25700,184234,20160406,500.0,0.01984,1971.3199462890625,0.004370000000000001
1300,2016-04-07,26000,26000,25160,25380,258795,20160407,-320.0,-0.01245,1973.8900146484373,0.0013
1301,2016-04-08,25380,25380,24800,24920,251868,20160408,-460.0,-0.018119999999999997,1972.050048828125,-0.00093
1302,2016-04-11,24920,25420,24920,25320,120693,20160411,400.0,0.01605,1970.3699951171875,-0.00085
1303,2016-04-12,25400,25620,25320,25500,134054,20160412,180.0,0.007109999999999999,1981.3199462890625,0.00556
1304,2016-04-14,26000,26040,25780,26000,335327,20160414,500.0,0.01961,2015.9300537109373,0.01747
1305,2016-04-15,26180,26200,25800,26000,136599,20160415,0.0,0.0,2014.7099609375,-0.00061
1306,2016-04-18,25900,26100,25840,25980,128474,20160418,-20.0,-0.0007700000000000001,2009.0999755859373,-0.00278
1307,2016-04-19,25880,25920,25660,25760,144766,20160419,-220.0,-0.00847,2011.3599853515625,0.00112
1308,2016-04-20,25640,26000,25640,25980,171972,20160420,220.0,0.00854,2005.8299560546875,-0.00275
1309,2016-04-21,26000,26020,25760,25880,145089,20160421,-100.0,-0.00385,2022.0999755859373,0.00811
1310,2016-04-22,25880,25880,25540,25600,114830,20160422,-280.0,-0.01082,2015.489990234375,-0.0032700000000000003
1311,2016-04-25,25700,25700,25420,25620,91957,20160425,20.0,0.00078,2014.550048828125,-0.00047000000000000004
1312,2016-04-26,25700,26100,25660,25920,166901,20160426,300.0,0.01171,2019.6300048828125,0.00252
1313,2016-04-27,25880,26000,25720,26000,165946,20160427,80.0,0.00309,2015.4000244140625,-0.00209
1314,2016-04-28,26000,26000,25220,25300,293069,20160428,-700.0,-0.02692,2000.9300537109373,-0.00718
1315,2016-04-29,25200,25340,24840,24900,325078,20160429,-400.0,-0.01581,1994.1500244140625,-0.00339
1316,2016-05-02,24940,25240,24900,25000,140552,20160502,100.0,0.00402,1978.1500244140625,-0.008020000000000001
1317,2016-05-03,25340,25400,25120,25220,158066,20160503,220.0,0.0088,1986.4100341796875,0.00418
1318,2016-05-04,25440,25800,25240,25800,294055,20160504,580.0,0.023,1976.7099609375,-0.00488
1319,2016-05-09,25800,26000,25700,25980,312894,20160509,180.0,0.00698,1967.81005859375,-0.0045
1320,2016-05-10,25980,26000,25760,25920,171191,20160510,-60.0,-0.00231,1982.5,0.00747
1321,2016-05-11,25920,25980,25740,25840,176688,20160511,-80.0,-0.00309,1980.0999755859373,-0.00121
1322,2016-05-12,25840,25840,25500,25620,152302,20160512,-220.0,-0.00851,1977.489990234375,-0.00132
1323,2016-05-13,25620,25620,25020,25060,245698,20160513,-560.0,-0.02186,1966.989990234375,-0.0053100000000000005
1324,2016-05-16,25060,25260,24940,24960,234403,20160516,-100.0,-0.00399,1967.9100341796875,0.00047000000000000004
1325,2016-05-17,24980,25300,24980,25280,183671,20160517,320.0,0.012819999999999998,1968.06005859375,8e-05
1326,2016-05-18,25280,25420,25100,25360,183392,20160518,80.0,0.00316,1956.72998046875,-0.00576
1327,2016-05-19,25360,25540,25320,25400,200249,20160519,40.0,0.00158,1946.780029296875,-0.0050799999999999994
1328,2016-05-20,25400,25600,25380,25380,159211,20160520,-20.0,-0.00079,1947.6700439453125,0.00045999999999999996
1329,2016-05-23,25380,25720,25380,25720,162251,20160523,340.0,0.0134,1955.25,0.00389
1330,2016-05-24,25720,25780,25360,25420,208692,20160524,-300.0,-0.01166,1937.6800537109373,-0.00899
1331,2016-05-25,25660,25960,25480,25900,237255,20160525,480.0,0.01888,1960.510009765625,0.01178
1332,2016-05-26,25980,26060,25900,25920,253073,20160526,20.0,0.0007700000000000001,1957.06005859375,-0.00176
1333,2016-05-27,26000,26020,25460,25640,274891,20160527,-280.0,-0.0108,1969.1700439453125,0.00619
1334,2016-05-30,25940,25940,25480,25600,206307,20160530,-40.0,-0.00156,1967.1300048828125,-0.0010400000000000001
1335,2016-05-31,25600,26000,25360,25840,1250554,20160531,240.0,0.00937,1983.4000244140625,0.00827
1336,2016-06-01,25960,26820,25900,26660,470080,20160601,820.0,0.03173,1982.719970703125,-0.00033999999999999997
1337,2016-06-02,27000,27440,26920,27300,476139,20160602,640.0,0.02401,1985.1099853515625,0.00121
1338,2016-06-03,27400,27580,27280,27540,341324,20160603,240.0,0.008790000000000001,1985.8399658203125,0.00037
1339,2016-06-07,27720,28040,27600,27960,462843,20160607,420.0,0.01525,2011.6300048828125,0.01299
1340,2016-06-08,28380,28380,27780,28120,376162,20160608,160.0,0.00572,2027.0799560546875,0.007679999999999999
1341,2016-06-09,28160,28600,28120,28600,515375,20160609,480.0,0.01707,2024.1700439453125,-0.00144
1342,2016-06-10,28480,28500,28080,28120,289681,20160610,-480.0,-0.01678,2017.6300048828125,-0.00323
1343,2016-06-13,27920,27920,27240,27420,304966,20160613,-700.0,-0.02489,1979.06005859375,-0.019119999999999998
1344,2016-06-14,27420,27720,27380,27600,245461,20160614,180.0,0.00656,1972.030029296875,-0.00355
1345,2016-06-15,27699,28320,27660,28260,306689,20160615,660.0,0.02391,1968.8299560546875,-0.00162
1346,2016-06-16,28259,28340,27900,28180,292431,20160616,-80.0,-0.00283,1951.989990234375,-0.00855
1347,2016-06-17,28200,28700,28200,28520,328394,20160617,340.0,0.01207,1953.4000244140625,0.00072
1348,2016-06-20,28540,28960,28519,28620,270316,20160620,100.0,0.00351,1981.1199951171875,0.014190000000000001
1349,2016-06-21,28640,28980,28520,28960,200411,20160621,340.0,0.01188,1982.699951171875,0.0008
1350,2016-06-22,28920,29000,28620,28900,178965,20160622,-60.0,-0.00207,1992.5799560546875,0.00498
1351,2016-06-23,28880,28900,28540,28600,225126,20160623,-300.0,-0.01038,1986.7099609375,-0.00295
1352,2016-06-24,28900,28900,27200,28000,411052,20160624,-600.0,-0.020980000000000002,1925.239990234375,-0.03094
1353,2016-06-27,28000,28099,27700,27960,236780,20160627,-40.0,-0.00143,1926.8499755859373,0.00084
1354,2016-06-28,27800,28080,27579,27980,214379,20160628,20.0,0.00072,1936.219970703125,0.00486
1355,2016-06-29,28160,28240,27820,27920,210541,20160629,-60.0,-0.00214,1956.3599853515625,0.0104
1356,2016-06-30,28160,28900,27940,28500,272943,20160630,580.0,0.02077,1970.3499755859373,0.00715
1357,2016-07-01,28540,29579,28540,29320,287872,20160701,820.0,0.02877,1987.3199462890625,0.00861
1358,2016-07-04,29279,29479,29020,29320,159900,20160704,0.0,0.0,1995.300048828125,0.00402
1359,2016-07-05,29319,29500,29240,29380,157407,20160705,60.0,0.00205,1989.8499755859373,-0.0027300000000000002
1360,2016-07-06,28940,29040,28240,28420,334983,20160706,-960.0,-0.03268,1953.1199951171875,-0.01846
1361,2016-07-07,28420,29000,28320,29000,229904,20160707,580.0,0.02041,1974.0799560546875,0.01073
1362,2016-07-08,29000,29500,28980,29200,269963,20160708,200.0,0.0069,1963.0999755859373,-0.00556
1363,2016-07-11,29199,30000,29199,29780,281136,20160711,580.0,0.01986,1988.5400390625,0.01296
1364,2016-07-12,29980,30099,29200,29280,220494,20160712,-500.0,-0.01679,1991.22998046875,0.00135
1365,2016-07-13,29920,29920,29259,29620,200198,20160713,340.0,0.011609999999999999,2005.550048828125,0.00719
1366,2016-07-14,29620,30000,29520,30000,248605,20160714,380.0,0.012830000000000001,2008.77001953125,0.00161
1367,2016-07-15,30000,30439,29720,30360,232463,20160715,360.0,0.012,2017.260009765625,0.004229999999999999
1368,2016-07-18,30360,30660,30000,30660,231344,20160718,300.0,0.00988,2021.1099853515625,0.0019100000000000002
1369,2016-07-19,30560,30799,30440,30660,202445,20160719,0.0,0.0,2016.8900146484373,-0.00209
1370,2016-07-20,30659,30840,30480,30800,155463,20160720,140.0,0.00457,2015.4599609375,-0.0007099999999999999
1371,2016-07-21,30800,30940,30740,30860,170894,20160721,60.0,0.00195,2012.219970703125,-0.00161
1372,2016-07-22,30120,30560,30120,30320,171703,20160722,-540.0,-0.0175,2010.3399658203125,-0.00093
1373,2016-07-25,30000,30460,29900,30040,154650,20160725,-280.0,-0.00923,2012.3199462890625,0.00098
1374,2016-07-26,30000,30619,29960,30600,144570,20160726,560.0,0.01864,2027.3399658203125,0.00746
1375,2016-07-27,30240,30580,30240,30540,126701,20160727,-60.0,-0.00196,2025.050048828125,-0.0011300000000000001
1376,2016-07-28,30660,30720,29960,30140,190074,20160728,-400.0,-0.0131,2021.0999755859373,-0.00195
1377,2016-07-29,30400,31140,30220,30780,299712,20160729,640.0,0.021230000000000002,2016.18994140625,-0.00243
1378,2016-08-01,31380,31600,31200,31360,230308,20160801,580.0,0.01884,2029.6099853515625,0.006659999999999999
1379,2016-08-02,31360,31360,30920,30960,166316,20160802,-400.0,-0.012759999999999999,2019.030029296875,-0.00521
1380,2016-08-03,30960,30960,30340,30340,150098,20160803,-620.0,-0.020030000000000003,1994.7900390625,-0.01201
1381,2016-08-04,30380,30660,30340,30340,140199,20160804,0.0,0.0,2000.030029296875,0.00263
1382,2016-08-05,30580,31280,30500,31220,139177,20160805,880.0,0.028999999999999998,2017.93994140625,0.00895
1383,2016-08-08,31320,31500,31120,31380,222503,20160808,160.0,0.00512,2031.1199951171875,0.006529999999999999
1384,2016-08-09,31480,31580,31140,31340,180464,20160809,-40.0,-0.0012699999999999999,2043.780029296875,0.006229999999999999
1385,2016-08-10,31340,31400,30680,30820,246807,20160810,-520.0,-0.01659,2044.6400146484373,0.00042
1386,2016-08-11,30820,31180,30520,31180,210672,20160811,360.0,0.01168,2048.800048828125,0.00203
1387,2016-08-12,31180,31400,30880,30900,209497,20160812,-280.0,-0.00898,2050.469970703125,0.00082
1388,2016-08-16,30900,31520,30900,31360,216862,20160816,460.0,0.01489,2047.760009765625,-0.00132
1389,2016-08-17,31380,31399,31020,31320,148929,20160817,-40.0,-0.00128,2043.75,-0.00196
1390,2016-08-18,31340,32880,31320,32800,366541,20160818,1480.0,0.04725,2055.469970703125,0.00573
1391,2016-08-19,32760,33500,32720,33500,336103,20160819,700.0,0.02134,2056.239990234375,0.00037
1392,2016-08-22,33480,33840,33180,33300,252244,20160822,-200.0,-0.0059700000000000005,2042.1600341796875,-0.00685
1393,2016-08-23,33300,33880,33140,33740,230914,20160823,440.0,0.01321,2049.929931640625,0.0038
1394,2016-08-24,33600,33640,32720,33060,318771,20160824,-680.0,-0.02015,2043.760009765625,-0.00301
1395,2016-08-25,32600,33180,32440,32780,283476,20160825,-280.0,-0.00847,2042.9200439453125,-0.00041
1396,2016-08-26,32120,32460,32060,32240,241160,20160826,-540.0,-0.01647,2037.5,-0.00265
1397,2016-08-29,32040,32800,31940,32800,178515,20160829,560.0,0.01737,2032.3499755859373,-0.00253
1398,2016-08-30,32940,33420,32660,32900,156992,20160830,100.0,0.00305,2039.739990234375,0.00364
1399,2016-08-31,32820,32820,32220,32400,410644,20160831,-500.0,-0.0152,2034.6500244140625,-0.0025
1400,2016-09-01,31660,31760,31260,31740,375803,20160901,-660.0,-0.02037,2032.719970703125,-0.00095
1401,2016-09-02,31900,32260,31760,31940,163060,20160902,200.0,0.0063,2038.31005859375,0.00275
1402,2016-09-05,31800,32300,31700,32120,167676,20160905,180.0,0.00564,2060.080078125,0.01068
1403,2016-09-06,32140,32900,31940,32860,153203,20160906,740.0,0.02304,2066.530029296875,0.00313
1404,2016-09-07,32960,33040,32420,32420,191837,20160907,-440.0,-0.01339,2061.8798828125,-0.00225
1405,2016-09-08,32460,32780,32280,32780,241417,20160908,360.0,0.0111,2063.72998046875,0.0009
1406,2016-09-09,32220,32360,31280,31500,265168,20160909,-1280.0,-0.03905,2037.8699951171875,-0.01253
1407,2016-09-12,29800,30119,29119,29300,529987,20160912,-2200.0,-0.06984,1991.47998046875,-0.02276
1408,2016-09-13,30159,30980,29900,30540,494345,20160913,1240.0,0.042319999999999997,1999.3599853515625,0.00396
1409,2016-09-19,30760,31380,30720,31160,448163,20160919,620.0,0.0203,2015.780029296875,0.00821
1410,2016-09-20,31180,31759,31180,31700,258423,20160920,540.0,0.01733,2025.7099609375,0.0049299999999999995
1411,2016-09-21,31900,32019,31520,31840,210181,20160921,140.0,0.00442,2035.989990234375,0.00507
1412,2016-09-22,32000,32820,31980,32360,228599,20160922,520.0,0.01633,2049.699951171875,0.00673
1413,2016-09-23,31640,31960,31320,31420,365993,20160923,-940.0,-0.02905,2054.070068359375,0.00213
1414,2016-09-26,31420,31920,31280,31360,290496,20160926,-60.0,-0.0019100000000000002,2047.1099853515625,-0.00339
1415,2016-09-27,31000,31500,30660,31380,196688,20160927,20.0,0.00064,2062.820068359375,0.007670000000000001
1416,2016-09-28,31080,31460,31080,31340,174128,20160928,-40.0,-0.0012699999999999999,2053.06005859375,-0.00473
1417,2016-09-29,31459,32380,31440,32000,227951,20160929,660.0,0.02106,2068.719970703125,0.00763
1418,2016-09-30,31800,32300,31700,31960,235254,20160930,-40.0,-0.00125,2043.6300048828125,-0.01213
1419,2016-10-04,32200,32480,32120,32280,261062,20161004,320.0,0.01001,2054.860107421875,0.0055
1420,2016-10-05,32020,32520,31940,32380,249409,20161005,100.0,0.0031,2053.0,-0.00091
1421,2016-10-06,33920,34000,33340,33820,591163,20161006,1440.0,0.044469999999999996,2065.300048828125,0.00599
1422,2016-10-07,34000,34320,33800,34120,521011,20161007,300.0,0.008870000000000001,2053.800048828125,-0.00557
1423,2016-10-10,33000,33780,32560,33600,505866,20161010,-520.0,-0.01524,2056.820068359375,0.00147
1424,2016-10-11,31999,32500,30900,30900,768543,20161011,-2700.0,-0.08036,2031.9300537109373,-0.0121
1425,2016-10-12,29900,30900,29880,30700,781771,20161012,-200.0,-0.00647,2033.72998046875,0.0008900000000000001
1426,2016-10-13,31000,31620,30900,31140,437291,20161013,440.0,0.01433,2015.43994140625,-0.00899
1427,2016-10-14,30960,31760,30940,31540,283179,20161014,400.0,0.01285,2022.6600341796875,0.00358
1428,2016-10-17,31299,32040,30760,31800,255704,20161017,260.0,0.00824,2027.6099853515625,0.00245
1429,2016-10-18,31439,31900,31439,31780,207690,20161018,-20.0,-0.00063,2040.4300537109373,0.00632
1430,2016-10-19,31580,32860,31500,32500,308891,20161019,720.0,0.02266,2040.93994140625,0.00025
1431,2016-10-20,32520,33020,32179,32400,206609,20161020,-100.0,-0.0030800000000000003,2040.5999755859373,-0.00016999999999999999
1432,2016-10-21,32120,32260,31760,31780,209550,20161021,-620.0,-0.01914,2033.0,-0.00372
1433,2016-10-24,31860,32159,31800,32160,185799,20161024,380.0,0.01196,2047.739990234375,0.00725
1434,2016-10-25,31999,32080,31840,31940,197322,20161025,-220.0,-0.006840000000000001,2037.1700439453125,-0.0051600000000000005
1435,2016-10-26,31939,31980,31240,31340,210680,20161026,-600.0,-0.01879,2013.8900146484373,-0.01143
1436,2016-10-27,31420,32340,31120,31460,282340,20161027,120.0,0.0038299999999999996,2024.1199951171875,0.0050799999999999994
1437,2016-10-28,31600,32280,31600,32280,204284,20161028,820.0,0.026060000000000003,2019.4200439453125,-0.00232
1438,2016-10-31,32320,32780,32220,32780,241344,20161031,500.0,0.01549,2008.18994140625,-0.00556
1439,2016-11-01,32600,33040,32240,33040,206948,20161101,260.0,0.00793,2007.3900146484373,-0.0004
1440,2016-11-02,32800,33040,32620,32860,201985,20161102,-180.0,-0.00545,1978.93994140625,-0.014169999999999999
1441,2016-11-03,32600,32800,32120,32320,206837,20161103,-540.0,-0.01643,1983.800048828125,0.00246
1442,2016-11-04,32100,32680,32100,32540,142077,20161104,220.0,0.006809999999999999,1982.02001953125,-0.0009
1443,2016-11-07,32940,33000,32680,32800,153238,20161107,260.0,0.00799,1997.5799560546875,0.00785
1444,2016-11-08,32980,32980,32700,32880,108349,20161108,80.0,0.00244,2003.3800048828125,0.0029
1445,2016-11-09,32920,33140,31820,31920,313672,20161109,-960.0,-0.0292,1958.3800048828125,-0.02246
1446,2016-11-10,32600,33000,32360,32980,235907,20161110,1060.0,0.03321,2002.5999755859373,0.022580000000000003
1447,2016-11-11,31700,32360,31700,31960,256736,20161111,-1020.0,-0.030930000000000003,1984.4300537109373,-0.00907
1448,2016-11-14,31899,31919,31040,31060,302666,20161114,-900.0,-0.02816,1974.4000244140625,-0.00505
1449,2016-11-15,31060,31620,30780,30780,273314,20161115,-280.0,-0.009009999999999999,1967.530029296875,-0.0034799999999999996
1450,2016-11-16,30800,31280,30800,31160,266164,20161116,380.0,0.01235,1979.6500244140625,0.0061600000000000005
1451,2016-11-17,31100,31520,30900,31360,157411,20161117,200.0,0.00642,1980.550048828125,0.00045
1452,2016-11-18,31639,31760,31400,31720,189215,20161118,360.0,0.011479999999999999,1974.5799560546875,-0.00301
1453,2016-11-21,31300,32119,31300,31860,163604,20161121,140.0,0.00441,1966.050048828125,-0.00432
1454,2016-11-22,32140,32900,32000,32800,195022,20161122,940.0,0.0295,1983.469970703125,0.00886
1455,2016-11-23,33220,33220,32520,32980,253372,20161123,180.0,0.00549,1987.949951171875,0.0022600000000000003
1456,2016-11-24,32980,33040,32660,33000,155143,20161124,20.0,0.00061,1971.260009765625,-0.0084
1457,2016-11-25,32820,33040,32660,33000,125538,20161125,0.0,0.0,1974.4599609375,0.00162
1458,2016-11-28,33000,33620,32800,33540,265881,20161128,540.0,0.01636,1978.1300048828125,0.00186
1459,2016-11-29,33800,33960,33380,33540,361626,20161129,0.0,0.0,1978.3900146484373,0.00013000000000000002
1460,2016-11-30,33540,34940,33540,34920,570704,20161130,1380.0,0.041139999999999996,1983.47998046875,0.00257
1461,2016-12-01,34800,35060,34660,34980,310707,20161201,60.0,0.00172,1983.75,0.00014
1462,2016-12-02,34480,34760,34140,34540,307059,20161202,-440.0,-0.01258,1970.6099853515625,-0.00662
1463,2016-12-05,34340,34680,34220,34360,169692,20161205,-180.0,-0.00521,1963.3599853515625,-0.0036799999999999997
1464,2016-12-06,34440,35200,34400,34960,280036,20161206,600.0,0.01746,1989.8599853515625,0.0135
1465,2016-12-07,35040,35480,35040,35440,192073,20161207,480.0,0.013730000000000001,1991.8900146484373,0.0010199999999999999
1466,2016-12-08,35980,36020,35520,35800,329251,20161208,360.0,0.010159999999999999,2031.0699462890625,0.01967
1467,2016-12-09,35900,35900,35400,35600,213049,20161209,-200.0,-0.0055899999999999995,2024.68994140625,-0.00314
1468,2016-12-12,34660,35360,34660,35040,228289,20161212,-560.0,-0.01573,2027.239990234375,0.00126
1469,2016-12-13,34620,35440,34620,35320,233689,20161213,280.0,0.00799,2035.97998046875,0.0043100000000000005
1470,2016-12-14,35560,35680,35280,35540,149102,20161214,220.0,0.006229999999999999,2036.8699951171875,0.00044
1471,2016-12-15,34820,35500,34820,35180,115471,20161215,-360.0,-0.01013,2036.6500244140625,-0.00011
1472,2016-12-16,35300,36020,35200,35860,234954,20161216,680.0,0.01933,2042.239990234375,0.00274
1473,2016-12-19,35620,36380,35620,35900,108716,20161219,40.0,0.00112,2038.3900146484373,-0.0018899999999999998
1474,2016-12-20,35920,36400,35840,36240,152304,20161220,340.0,0.009470000000000001,2041.93994140625,0.0017399999999999998
1475,2016-12-21,36360,36600,36020,36100,131042,20161221,-140.0,-0.00386,2037.9599609375,-0.00195
1476,2016-12-22,36260,36300,35980,36180,127092,20161222,80.0,0.0022199999999999998,2035.72998046875,-0.00109
1477,2016-12-23,36020,36080,35600,35640,166697,20161223,-540.0,-0.01493,2035.9000244140625,8e-05
1478,2016-12-26,35600,36000,35560,35960,96472,20161226,320.0,0.00898,2037.75,0.00091
1479,2016-12-27,35980,36200,35860,35980,93069,20161227,20.0,0.00056,2042.1700439453125,0.00217
1480,2016-12-28,35840,35980,35600,35760,133258,20161228,-220.0,-0.00611,2024.489990234375,-0.00866
1481,2016-12-29,35420,36040,35400,36040,150329,20161229,280.0,0.00783,2026.4599609375,0.0009699999999999999
1482,2017-01-02,35980,36240,35880,36100,93012,20170102,60.0,0.0016600000000000002,2026.1600341796875,-0.00015
1483,2017-01-03,36280,36620,36020,36480,147153,20170103,380.0,0.01053,2043.969970703125,0.008790000000000001
1484,2017-01-04,36500,36520,36100,36160,159435,20170104,-320.0,-0.00877,2045.6400146484373,0.00082
1485,2017-01-05,36060,36060,35540,35560,219349,20170105,-600.0,-0.01659,2041.949951171875,-0.0018
1486,2017-01-06,36180,36440,36040,36200,177619,20170106,640.0,0.018000000000000002,2049.1201171875,0.00351
1487,2017-01-09,36600,37500,36560,37220,263898,20170109,1020.0,0.02818,2048.780029296875,-0.00016999999999999999
1488,2017-01-10,37280,37400,37080,37240,181996,20170110,20.0,0.00054,2045.1199951171875,-0.00179
1489,2017-01-11,37520,38560,37420,38280,240363,20170111,1040.0,0.02793,2075.169921875,0.01469
1490,2017-01-12,38000,38800,37980,38800,233383,20170112,520.0,0.013580000000000002,2087.139892578125,0.00577
1491,2017-01-13,38100,38319,37460,37460,319089,20170113,-1340.0,-0.034539999999999994,2076.7900390625,-0.00496
1492,2017-01-16,36860,37820,36320,36660,332230,20170116,-800.0,-0.02136,2064.169921875,-0.0060799999999999995
1493,2017-01-17,36580,37460,36580,36960,163014,20170117,300.0,0.00818,2071.8701171875,0.00373
1494,2017-01-18,37040,37500,36620,36940,177508,20170118,-20.0,-0.00054,2070.5400390625,-0.00064
1495,2017-01-19,37720,37920,37020,37480,188378,20170119,540.0,0.01462,2072.7900390625,0.00109
1496,2017-01-20,37120,37420,36880,37200,183700,20170120,-280.0,-0.00747,2065.610107421875,-0.00346
1497,2017-01-23,37200,38060,37000,38060,176208,20170123,860.0,0.023119999999999998,2065.989990234375,0.00018
1498,2017-01-24,38120,38580,37880,38160,220975,20170124,100.0,0.00263,2065.760009765625,-0.00011
1499,2017-01-25,38340,39400,38320,39400,268677,20170125,1240.0,0.03249,2066.93994140625,0.00057
1500,2017-01-26,39420,40000,39420,39900,304290,20170126,500.0,0.01269,2083.590087890625,0.00806
1501,2017-01-31,39900,39900,39460,39460,359844,20170131,-440.0,-0.01103,2067.570068359375,-0.007690000000000001
1502,2017-02-01,39540,39660,39039,39120,283008,20170201,-340.0,-0.008620000000000001,2080.47998046875,0.00624
1503,2017-02-02,39600,39660,39200,39360,300586,20170202,240.0,0.00613,2071.010009765625,-0.00455
1504,2017-02-03,39400,39500,39180,39460,207727,20170203,100.0,0.0025399999999999997,2073.159912109375,0.0010400000000000001
1505,2017-02-06,39580,39660,39140,39560,177214,20170206,100.0,0.00253,2077.659912109375,0.00217
1506,2017-02-07,39560,39580,38760,38820,280836,20170207,-740.0,-0.01871,2075.2099609375,-0.00118
